BatchId,OrderNo,DocDate,CustomerId,CustomerName,Address1,Address2,City,ST,Zip,Phone,Comment,FCID,FCPhone,ItemNo,ItemDesc,UOM,UOMQty,LineSeq,OrderQty,Unit/Each,PickQty
122920-J STK,A376419,12/22/2020,FM-613,Fred Meyer 613,3527 South Fedral Way,,Boise,ID,83705,208-424-7500,No comment,A-821,208-703-9596,3635,Retail Sushi Seaweed 50pk,CS,1,18,1,Unit,1
122920-J STK,A376419,12/22/2020,FM-613,Fred Meyer 613,3527 South Fedral Way,,Boise,ID,83705,208-424-7500,No comment,A-821,208-703-9596,3605,Sushi Gari BOT,CS12,12,15,2,Unit,2
122920-J STK,A376419,12/22/2020,FM-613,Fred Meyer 613,3527 South Fedral Way,,Boise,ID,83705,208-424-7500,No comment,A-821,208-703-9596,3610,R Sesame 4oz,CS12,12,16,1,Unit,1
122920-J STK,A376419,12/22/2020,FM-613,Fred Meyer 613,3527 South Fedral Way,,Boise,ID,83705,208-424-7500,No comment,A-821,208-703-9596,3615,Grated Wasabi,CS20,20,17,1,Unit,1
122920-J STK,A376419,12/22/2020,FM-613,Fred Meyer 613,3527 South Fedral Way,,Boise,ID,83705,208-424-7500,No comment,A-821,208-703-9596,6208,Thermo Vertical Blue #3,CS16,16,24,1,Each,16
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2204,Tuna-A   (22),CS22,22,1,3,Unit,3
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,2,Unit,2
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2237,ASC Atlantic Salmon,CS22,22,3,5,Unit,5
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,4,1,Unit,1
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,5,1,Unit,1
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,6,1,Unit,1
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2440,Crab Stick Imi  H.G. CS16,CS16,16,7,2,Unit,2
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2442,AFC Crab Shredded CS16,CS16,16,8,4,Unit,4
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,9,1,Unit,1
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2678,Calamari Salad  24/1.1 lbs/CS,CS24,24,10,1,Unit,1
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,16398,1,Unit,1
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,3210,Ginger B 20LB,EACH,1,11,3,Unit,3
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,3404,Sushi Sauce Case  4/gal,CS4,4,12,2,Unit,2
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,6110,Baran Box 1000 pcs,PK,1,13,5,Each,5
122920-J STK,A376486,12/22/2020,FM-383,Fred Meyer  383,705 Blue Lakes Blvd.,,Twin Falls,ID,83301,208-736-5348,Add -shrim dumpling 1cs,DD-736,208-316-5807,6603,Date Gun Label,ROLL,1,14,6,Each,6
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2209,Tuna C-Tatakimi 22lbs,CS22,22,1,4,Unit,4
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2210,MSC Tuna A,CS22,22,2,3,Unit,3
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2237,ASC Atlantic Salmon,CS22,22,3,5,Unit,5
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,4,3,Unit,3
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,5,3,Unit,3
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,6,2,Unit,2
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2440,Crab Stick Imi  H.G. CS16,CS16,16,7,5,Unit,5
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2442,AFC Crab Shredded CS16,CS16,16,8,5,Unit,5
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2625,Fish Roe Masago 0.44 lbs  30pk/cs,CS30,30,9,1,Unit,1
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,10,1,Unit,1
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,16419,1,Unit,1
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3210,Ginger B 20LB,EACH,1,11,7,Unit,7
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3245,PREMIUM RICE 40 lbs,BAG,1,13,10,Unit,10
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3256,Vinegar  H-100 Natural 5.28gal,CS,1,14,10,Unit,10
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3235,Soy Sauce L/S 1000 pc,CS,1,12,8,Unit,8
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3280,Tapioca (Spring Roll Wrap) Paper 50pc,CS10,10,16,2,Unit,2
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3290,Fried Onions 10/1kg,CS10,10,17,4,Unit,4
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3418,Sweet  Chili SA 200,CS,1,18,4,Unit,4
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3640,Green Tea  24 Can,CS,1,23,3,Unit,3
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3648,Soy Sauce Bottle 24 cs,CS24,24,24,2,Unit,2
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,5190,AFC-30 Lid Pack,CS16,16,30,3,Each,48
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,5185,AFC-30 Blue Body Pack,CS16,16,29,3,Each,48
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,5170,AFC-5 Lid Pack,CS24,24,28,1,Each,24
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,5165,AFC-5 Blue Body Pack,CS24,24,27,1,Each,24
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,5160,AFC-4 Lid  Pack,CS24,24,26,6,Each,144
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,5155,AFC-4 Blue Body Pack,CS24,24,25,6,Each,144
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3265,Sesame Seeds 5LB,CS8,8,15,1,Each,8
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3491,Premium AFC Poke Sauce 8/720g,CS,1,19,1,Unit,1
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3605,Sushi Gari BOT,CS12,12,20,5,Unit,5
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3610,R Sesame 4oz,CS12,12,21,3,Unit,3
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,3615,Grated Wasabi,CS20,20,22,4,Unit,4
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,5605,AFC-235 Party Tray Body 50pc/PK,CS6,6,31,1,Each,6
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,6120,Chopstick 100PR,CS32,32,32,1,Each,32
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,6208,Thermo Vertical Blue #3,CS24,24,33,1,Each,24
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,8162,Buffer Solution,SET,2,34,1,Each,2
122920-J STK,A376506,12/22/2020,SAF1546,Safeway 1546,221 W. Heron,,Aberdeen,WA,98520,360-533-1955,party tray menu 100 sheets please  thank you,DD-176,260-431-1635,8364,New Color Menu 100,SET,1,35,3,Each,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2201,Amberjack (Yellowtail)  11 lbs,CS11,11,1,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2204,Tuna-A   (22),CS22,22,2,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2209,Tuna C-Tatakimi 22lbs,CS22,22,3,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2232,Smoked Atlantic  Salmon   (24),CS24,24,4,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2237,ASC Atlantic Salmon,CS22,22,5,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,6,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,7,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,8,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2440,Crab Stick Imi  H.G. CS16,CS16,16,9,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2442,AFC Crab Shredded CS16,CS16,16,10,4,Unit,4
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2606,Natural Tempura Crispy 6bag/CS,CS6,6,11,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,12,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2678,Calamari Salad  24/1.1 lbs/CS,CS24,24,13,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,14,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2819,Pre Fried Spring Roll 200pc/CS,CS,1,15,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2821,Pork Shumai 108pc/CS,CS,1,16,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,16427,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,2865,INARI PACK 30 pc 20/CS,CS20,20,17,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3205,Ginger A 20LB,EACH,1,18,6,Unit,6
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,6304,Warm Up Microwave Sticker,ROLL,1,39,1,,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3245,PREMIUM RICE 40 lbs,BAG,1,21,12,Unit,12
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3246,AFC Brown Rice  40#,BAG,1,22,2,Unit,2
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3256,Vinegar  H-100 Natural 5.28gal,CS,1,23,4,Unit,4
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3235,Soy Sauce L/S 1000 pc,CS,1,20,4,Unit,4
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3280,Tapioca (Spring Roll Wrap) Paper 50pc,CS10,10,24,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3290,Fried Onions 10/1kg,CS10,10,25,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3418,Sweet  Chili SA 200,CS,1,26,3,Unit,3
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3648,Soy Sauce Bottle 24 cs,CS24,24,29,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3655,Tofu Miso Soup 24/CS,CS,1,30,1,Unit,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,5199,AFC-40 Lid Pack,CS16,16,36,1,Each,16
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,5195,AFC-40 Blue Body Pack,CS16,16,35,1,Each,16
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,5190,AFC-30 Lid Pack,CS16,16,34,1,Each,16
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,5185,AFC-30 Blue Body Pack,CS16,16,33,1,Each,16
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,5160,AFC-4 Lid  Pack,CS24,24,32,1,Each,24
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,5155,AFC-4 Blue Body Pack,CS24,24,31,1,Each,24
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3215,Wasabi 2.2lb,CS16,16,19,1,Each,16
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3427,Sriracha L 28oz,CS12,12,27,1,Each,12
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,3605,Sushi Gari BOT,CS12,12,28,4,Unit,4
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,6120,Chopstick 100PR,CS32,32,37,1,Each,32
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,6208,Thermo Vertical Blue #3,CS16,16,38,1,Each,16
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,6666,Brown Rice Sticker Clear,EACH,1,40,1,Each,1
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,8124,Makisu (S),EACH,1,41,12,Each,12
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,8184,Disposable Pastry Bag,EACH,1,42,2,Each,2
122920-J STK,A376518,12/22/2020,FM-227,Fred Meyer  227,150 NE 20th St,,Newport,OR,97365,541-265-4581,No comment,U-721,541-270-3562,8712,PH Tester Paper,EACH,1,43,1,Each,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2209,Tuna C-Tatakimi 22lbs,CS22,22,1,6,Unit,6
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2210,MSC Tuna A,CS22,22,2,10,Unit,10
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2232,Smoked Atlantic  Salmon   (24),CS24,24,3,1,Unit,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2237,ASC Atlantic Salmon,CS22,22,4,15,Unit,15
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,5,3,Unit,3
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,6,7,Unit,7
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,7,5,Unit,5
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2440,Crab Stick Imi  H.G. CS16,CS16,16,8,6,Unit,6
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2442,AFC Crab Shredded CS16,CS16,16,9,9,Unit,9
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2606,Natural Tempura Crispy 6bag/CS,CS6,6,10,2,Unit,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2625,Fish Roe Masago 0.44 lbs  30pk/cs,CS30,30,11,1,Unit,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2630,Tobiko Red  12/1.1 lbs/CS,CS12,12,12,1,Unit,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,13,3,Unit,3
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,14,1,Unit,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,16437,1,Unit,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3210,Ginger B 20LB,EACH,1,15,5,Unit,5
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3245,PREMIUM RICE 40 lbs,BAG,1,19,20,Unit,20
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3246,AFC Brown Rice  40#,BAG,1,20,3,Unit,3
