BatchId,OrderNo,DocDate,CustomerId,CustomerName,Address1,Address2,City,ST,Zip,Phone,Comment,FCID,FCPhone,ItemNo,ItemDesc,UOM,UOMQty,LineSeq,OrderQty,Unit/Each,PickQty
LANTER 121720,A376119,12/16/2020,HT-366,Harris Teeter 366,4701 Smith Farm Rd,,Charlotte,NC,28216,--,No comment,CC-391,615-779-3523,8150,Peeler,EACH,1,35,2,Each,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2204,Tuna-A   (22),CS22,22,1,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2237,ASC Atlantic Salmon,CS22,22,3,4,Unit,4
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,4,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2440,Crab Stick Imi  H.G. CS16,CS16,16,5,4,Unit,4
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,6,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,7,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2821,Pork Shumai 108pc/CS,CS,1,8,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2826,Asian BBQ Beef 30#,CS,1,9,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2831,Crispy Chicken (Karaage) 30#/CS,CS,1,10,8,Unit,8
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2836,#3 Teriyaki Chicken OH,CS,1,11,4,Unit,4
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,44,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,2865,INARI PACK 30 pc 20/CS,CS20,20,12,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,6304,Warm Up Microwave Sticker,ROLL,1,49,1,,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3245,PREMIUM RICE 40 lbs,BAG,1,16,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3246,AFC Brown Rice  40#,BAG,1,17,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3220,Seaweed Nori 200 1/2SH,CS40,40,14,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3235,Soy Sauce L/S 1000 pc,CS,1,15,6,Unit,6
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3290,Fried Onions 10/1kg,CS10,10,19,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3418,Sweet  Chili SA 200,CS,1,20,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3433,**AFC Orange Sauce,CS,1,21,4,Unit,4
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3435,**AFC Sesame Sauce,CS,1,22,4,Unit,4
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3443,**Classic Teriyaki Sauce 12 bag/1kg,CS12,12,23,2,Unit,2
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3648,Soy Sauce Bottle 24 cs,CS24,24,25,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3655,Tofu Miso Soup 24/CS,CS,1,26,4,Unit,4
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3215,Wasabi 2.2lb,CS16,16,13,1,Each,16
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3265,Sesame Seeds 5LB,BAG,1,18,1,Each,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,3605,Sushi Gari BOT,CS12,12,24,1,Unit,1
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,6120,Chopstick 100PR,PK,1,27,20,Each,20
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,6208,Thermo Vertical Blue #3,ROLL,1,28,10,Each,10
LANTER 121720,A376132,12/16/2020,HT-223,Harris Teeter 223,1800 Martin Luther King Jr. Blvd. ,,Chapel Hill,NC,27514,919-968-0110,No comment,B-029,919-423-6957,6208,Thermo Vertical Blue #3,CS16,16,29,1,Each,16
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2204,Tuna-A   (22),CS22,22,1,5,Unit,5
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,5,Unit,5
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,3,1,Unit,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,4,4,Unit,4
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,5,2,Unit,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2440,Crab Stick Imi  H.G. CS16,CS16,16,6,7,Unit,7
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2442,AFC Crab Shredded CS16,CS16,16,7,7,Unit,7
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2625,Fish Roe Masago 0.44 lbs  30pk/cs,CS30,30,8,1,Unit,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,9,2,Unit,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2678,Calamari Salad  24/1.1 lbs/CS,CS24,24,10,1,Unit,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2805,Grilled Chicken 2/5lb/CS,CS2,2,11,1,Unit,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,12,2,Unit,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2831,Crispy Chicken (Karaage) 30#/CS,CS,1,13,20,Unit,20
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2836,#3 Teriyaki Chicken OH,CS,1,14,14,Unit,14
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,68,1,Unit,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,6304,Warm Up Microwave Sticker,ROLL,1,73,1,,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3245,PREMIUM RICE 40 lbs,BAG,1,17,4,Unit,4
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3256,Vinegar  H-100 Natural 5.28gal,CS,1,18,4,Unit,4
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3235,Soy Sauce L/S 1000 pc,CS,1,16,6,Unit,6
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3280,Tapioca (Spring Roll Wrap) Paper 50pc,CS10,10,19,1,Unit,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3290,Fried Onions 10/1kg,CS10,10,20,5,Unit,5
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3404,Sushi Sauce Case  4/gal,CS4,4,21,3,Unit,3
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3418,Sweet  Chili SA 200,CS,1,23,5,Unit,5
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3433,**AFC Orange Sauce,CS,1,24,6,Unit,6
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3435,**AFC Sesame Sauce,CS,1,25,3,Unit,3
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3436,**AFC Stir Fry Sauce,CS,1,26,5,Unit,5
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3443,**Classic Teriyaki Sauce 12 bag/1kg,CS12,12,27,3,Unit,3
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3640,Green Tea  24 Can,CS,1,32,3,Unit,3
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3648,Soy Sauce Bottle 24 cs,CS24,24,33,2,Unit,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5199,AFC-40 Lid Pack,CS16,16,39,1,Each,16
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5195,AFC-40 Blue Body Pack,CS16,16,38,2,Each,32
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5190,AFC-30 Lid Pack,CS16,16,37,1,Each,16
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5185,AFC-30 Blue Body Pack,CS16,16,36,1,Each,16
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5160,AFC-4 Lid  Pack,CS24,24,35,2,Each,48
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5155,AFC-4 Blue Body Pack,CS24,24,34,2,Each,48
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3215,Wasabi 2.2lb,CS16,16,15,1,Each,16
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3412,Premium Spicy Sauce 0.5G,CS6,6,22,1,Each,6
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3635,Retail Sushi Seaweed 50pk,CS,1,31,2,Unit,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3605,Sushi Gari BOT,CS12,12,28,2,Unit,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3610,R Sesame 4oz,CS12,12,29,2,Unit,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,3615,Grated Wasabi,CS20,20,30,1,Unit,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5827,COP-18 Poke Bowl  Body Pk,CS12,12,44,2,Each,24
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5829,COP-18 Poke Bowl  Lid  Pk,CS12,12,45,2,Each,24
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5645,SF-55 White Bowl Body 50pc,CS12,12,42,6,Each,72
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5646,SF-55 Bowl Lid 50pc,CS12,12,43,6,Each,72
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5610,AFC-235 Party Ty Lid 50pc/PK,CS6,6,41,1,Each,6
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,5605,AFC-235 Party Tray Body 50pc/PK,CS6,6,40,1,Each,6
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,6120,Chopstick 100PR,CS32,32,46,1,Each,32
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,6208,Thermo Vertical Blue #3,CS16,16,47,2,Each,32
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,6606,Date Gun Label "Sell-By",ROLL,1,48,6,Each,6
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,6642,P Spicy Sauce L 250 Ribbon,ROLL,1,49,2,Each,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,6649,P. Sushi Sauce  250  Clear,ROLL,1,50,2,Each,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,8128,Masterchef Knife,EACH,1,51,1,Each,1
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,8904,Chef Coat White Small,EACH,1,52,2,Each,2
LANTER 121720,A376133,12/16/2020,KRO0672A,Kroger 672/GA,800 Glenwood Ave.,,Atlanta,GA,30312,--,No comment,S-989,678-888-8838,8905,Chef Coat White Medium,EACH,1,53,1,Each,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2204,Tuna-A   (22),CS22,22,1,2,Unit,2
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,2,Unit,2
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2237,ASC Atlantic Salmon,CS22,22,3,3,Unit,3
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,4,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2440,Crab Stick Imi  H.G. CS16,CS16,16,5,3,Unit,3
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,6,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2819,Pre Fried Spring Roll 200pc/CS,CS,1,7,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2826,Asian BBQ Beef 30#,CS,1,8,3,Unit,3
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2836,#3 Teriyaki Chicken OH,CS,1,9,3,Unit,3
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,54,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,6304,Warm Up Microwave Sticker,ROLL,1,59,1,,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3245,PREMIUM RICE 40 lbs,BAG,1,13,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3246,AFC Brown Rice  40#,BAG,1,14,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3256,Vinegar  H-100 Natural 5.28gal,CS,1,15,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3220,Seaweed Nori 200 1/2SH,CS40,40,11,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3235,Soy Sauce L/S 1000 pc,CS,1,12,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3290,Fried Onions 10/1kg,CS10,10,17,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3404,Sushi Sauce Case  4/gal,CS4,4,18,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3433,**AFC Orange Sauce,CS,1,20,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3435,**AFC Sesame Sauce,CS,1,21,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3655,Tofu Miso Soup 24/CS,CS,1,23,1,Unit,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5199,AFC-40 Lid Pack,CS16,16,29,1,Each,16
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5195,AFC-40 Blue Body Pack,CS16,16,28,1,Each,16
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5190,AFC-30 Lid Pack,CS16,16,27,2,Each,32
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5185,AFC-30 Blue Body Pack,CS16,16,26,2,Each,32
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5160,AFC-4 Lid  Pack,CS24,24,25,2,Each,48
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5155,AFC-4 Blue Body Pack,CS24,24,24,2,Each,48
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3215,Wasabi 2.2lb,PK,1,10,5,Each,5
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3265,Sesame Seeds 5LB,BAG,1,16,1,Each,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3412,Premium Spicy Sauce 0.5G,BOT,1,19,1,Each,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,3491,Premium AFC Poke Sauce 8/720g,CS,1,22,1,Unit,1
